spliced	intron
100205535	100205535-I
101234927	101234927-I
100207686	100207686-I
100211222	100211222-I
124818237	124818237-I
100200401	100200401-I
101240402	101240402-I
101240045	101240045-I
124818506	124818506-I
101240624	101240624-I
105844596	105844596-I
124818512	124818512-I
100209329	100209329-I
124818494	124818494-I
124818242	124818242-I
101238558	101238558-I
100214441	100214441-I
100200257	100200257-I
100200384	100200384-I
105847483	105847483-I
105847482	105847482-I
124818707	124818707-I
105846916	105846916-I
101235686	101235686-I
124818245	124818245-I
124818397	124818397-I
124818624	124818624-I
100211067	100211067-I
124818625	124818625-I
100209507	100209507-I
124818657	124818657-I
100201142	100201142-I
105850732	105850732-I
105850737	105850737-I
105845749	105845749-I
100213202	100213202-I
124818700	124818700-I
124818701	124818701-I
100211421	100211421-I
124818248	124818248-I
101238467	101238467-I
105846007	105846007-I
101238554	101238554-I
100205153	100205153-I
100212370	100212370-I
100214734	100214734-I
100199257	100199257-I
105849271	105849271-I
100210390	100210390-I
100197517	100197517-I
124818601	124818601-I
105846463	105846463-I
124818777	124818777-I
105849937	105849937-I
124818505	124818505-I
105847149	105847149-I
100198643	100198643-I
101236545	101236545-I
101236349	101236349-I
100211253	100211253-I
124818696	124818696-I
124818780	124818780-I
124818635	124818635-I
101236634	101236634-I
105843459	105843459-I
105847959	105847959-I
124818428	124818428-I
124818653	124818653-I
124818254	124818254-I
105847364	105847364-I
105846093	105846093-I
100215728	100215728-I
124818445	124818445-I
100203648	100203648-I
124818849	124818849-I
100212111	100212111-I
100199935	100199935-I
101239415	101239415-I
101239124	101239124-I
105848003	105848003-I
105848005	105848005-I
100209737	100209737-I
124818738	124818738-I
124818620	124818620-I
100206721	100206721-I
100214900	100214900-I
101235382	101235382-I
124818256	124818256-I
105849571	105849571-I
124818629	124818629-I
105846615	105846615-I
124818436	124818436-I
101234338	101234338-I
124818258	124818258-I
101236644	101236644-I
101241000	101241000-I
101237453	101237453-I
124818261	124818261-I
100198614	100198614-I
105844230	105844230-I
100209524	100209524-I
105848550	105848550-I
124818264	124818264-I
124818548	124818548-I
124818619	124818619-I
124818265	124818265-I
124818883	124818883-I
105844506	105844506-I
124818678	124818678-I
105844507	105844507-I
124818582	124818582-I
124818749	124818749-I
105850459	105850459-I
124818267	124818267-I
105848876	105848876-I
124818426	124818426-I
105848336	105848336-I
124818269	124818269-I
100211727	100211727-I
100212474	100212474-I
105845204	105845204-I
100213357	100213357-I
101235628	101235628-I
100215023	100215023-I
105843636	105843636-I
124818419	124818419-I
124818271	124818271-I
124818576	124818576-I
124818577	124818577-I
124818297	124818297-I
124818272	124818272-I
100206499	100206499-I
124818273	124818273-I
124818274	124818274-I
124818275	124818275-I
124818912	124818912-I
124818819	124818819-I
124818277	124818277-I
124818278	124818278-I
124818860	124818860-I
105849839	105849839-I
101239721	101239721-I
124818279	124818279-I
124818486	124818486-I
124818308	124818308-I
124818474	124818474-I
124818509	124818509-I
101238214	101238214-I
100215975	100215975-I
100211732	100211732-I
124818280	124818280-I
100210318	100210318-I
101241717	101241717-I
100201847	100201847-I
101241809	101241809-I
101235957	101235957-I
124818890	124818890-I
124818871	124818871-I
124818393	124818393-I
105846304	105846304-I
105846305	105846305-I
124818281	124818281-I
124818812	124818812-I
124818283	124818283-I
124818598	124818598-I
124818650	124818650-I
124818695	124818695-I
124818285	124818285-I
124818286	124818286-I
124818886	124818886-I
124818287	124818287-I
124818079	124818079-I
124818644	124818644-I
124818288	124818288-I
124818289	124818289-I
105849458	105849458-I
105850193	105850193-I
124818670	124818670-I
124818685	124818685-I
124818686	124818686-I
101238731	101238731-I
105849029	105849029-I
124818589	124818589-I
124818092	124818092-I
124818655	124818655-I
105846597	105846597-I
124818659	124818659-I
124818662	124818662-I
100213877	100213877-I
105847410	105847410-I
124818838	124818838-I
105848676	105848676-I
124818665	124818665-I
105849329	105849329-I
124818306	124818306-I
124818669	124818669-I
124818562	124818562-I
124818753	124818753-I
124818755	124818755-I
105844996	105844996-I
124818588	124818588-I
105844489	105844489-I
100205379	100205379-I
105843958	105843958-I
124818675	124818675-I
101235908	101235908-I
124818682	124818682-I
100208452	100208452-I
100215594	100215594-I
124818510	124818510-I
124818690	124818690-I
105848567	105848567-I
124818697	124818697-I
124818827	124818827-I
105846140	105846140-I
105846139	105846139-I
124818573	124818573-I
124818612	124818612-I
124818550	124818550-I
105843040	105843040-I
124818559	124818559-I
124818315	124818315-I
124818881	124818881-I
105847216	105847216-I
105849428	105849428-I
124818097	124818097-I
101237064	101237064-I
100200883	100200883-I
124818099	124818099-I
100206125	100206125-I
101235772	101235772-I
101235449	101235449-I
100202854	100202854-I
124818100	124818100-I
100210167	100210167-I
124818101	124818101-I
124818444	124818444-I
124818584	124818584-I
101234343	101234343-I
124818717	124818717-I
124818639	124818639-I
124818102	124818102-I
101240438	101240438-I
101237130	101237130-I
100201355	100201355-I
124818069	124818069-I
124818765	124818765-I
100201797	100201797-I
124818763	124818763-I
101241757	101241757-I
100197308	100197308-I
105845117	105845117-I
100203247	100203247-I
124818709	124818709-I
100203033	100203033-I
124818296	124818296-I
124818104	124818104-I
101235120	101235120-I
124818742	124818742-I
101235217	101235217-I
105844863	105844863-I
124818449	124818449-I
100197513	100197513-I
105850233	105850233-I
124818330	124818330-I
100203228	100203228-I
124818757	124818757-I
105846817	105846817-I
124818711	124818711-I
105850243	105850243-I
124818108	124818108-I
101241697	101241697-I
105847304	105847304-I
100197302	100197302-I
124818800	124818800-I
100205961	100205961-I
100203466	100203466-I
101236816	101236816-I
124818563	124818563-I
100214399	100214399-I
105847231	105847231-I
100210827	100210827-I
124818772	124818772-I
124818574	124818574-I
124818841	124818841-I
124818112	124818112-I
105845856	105845856-I
105849689	105849689-I
124818373	124818373-I
105846833	105846833-I
124818725	124818725-I
124818453	124818453-I
124818358	124818358-I
105848838	105848838-I
105849162	105849162-I
124818117	124818117-I
100199802	100199802-I
100202524	100202524-I
124818748	124818748-I
124818118	124818118-I
105851039	105851039-I
100208480	100208480-I
100204938	100204938-I
105851041	105851041-I
100203193	100203193-I
124818335	124818335-I
124818495	124818495-I
124818120	124818120-I
101239296	101239296-I
105845363	105845363-I
124818820	124818820-I
124818122	124818122-I
124818123	124818123-I
105845362	105845362-I
124818369	124818369-I
124818124	124818124-I
124818649	124818649-I
124818125	124818125-I
124818126	124818126-I
124818663	124818663-I
124818076	124818076-I
105847387	105847387-I
101241236	101241236-I
124818067	124818067-I
124818068	124818068-I
124818127	124818127-I
101235548	101235548-I
100215086	100215086-I
124818407	124818407-I
101235453	101235453-I
124818557	124818557-I
124818692	124818692-I
124818693	124818693-I
124818130	124818130-I
124818667	124818667-I
101239397	101239397-I
124818799	124818799-I
124818313	124818313-I
124818134	124818134-I
100200249	100200249-I
100206309	100206309-I
100197840	100197840-I
100203774	100203774-I
100197376	100197376-I
124818913	124818913-I
124818915	124818915-I
124818916	124818916-I
124818077	124818077-I
124818917	124818917-I
124818918	124818918-I
101236529	101236529-I
124818714	124818714-I
124818919	124818919-I
100209717	100209717-I
124818136	124818136-I
124818137	124818137-I
124818309	124818309-I
101235562	101235562-I
124818862	124818862-I
124818798	124818798-I
100200403	100200403-I
124805767	124805767-I
124818615	124818615-I
101239914	101239914-I
124818723	124818723-I
100201502	100201502-I
124818536	124818536-I
100210961	100210961-I
105843048	105843048-I
124818842	124818842-I
101237165	101237165-I
124818142	124818142-I
124818143	124818143-I
124818144	124818144-I
105848061	105848061-I
100200854	100200854-I
124818806	124818806-I
124818567	124818567-I
105846337	105846337-I
124818344	124818344-I
100213355	100213355-I
124818418	124818418-I
100200270	100200270-I
100199128	100199128-I
124818764	124818764-I
100201430	100201430-I
124818422	124818422-I
100202645	100202645-I
124818403	124818403-I
124818630	124818630-I
100209983	100209983-I
101235185	101235185-I
124818901	124818901-I
124818713	124818713-I
105844547	105844547-I
124818145	124818145-I
105850367	105850367-I
100215911	100215911-I
124818146	124818146-I
124818822	124818822-I
124818834	124818834-I
124818147	124818147-I
101234307	101234307-I
100211386	100211386-I
124818718	124818718-I
124818299	124818299-I
105845479	105845479-I
124818500	124818500-I
100197137	100197137-I
124818499	124818499-I
100205903	100205903-I
124818385	124818385-I
124818893	124818893-I
100209848	100209848-I
124818895	124818895-I
100197202	100197202-I
100215027	100215027-I
105843421	105843421-I
124818786	124818786-I
124818801	124818801-I
124818151	124818151-I
124818475	124818475-I
100215273	100215273-I
124818785	124818785-I
124818152	124818152-I
100198828	100198828-I
124818328	124818328-I
124818327	124818327-I
105844750	105844750-I
100214050	100214050-I
105849992	105849992-I
100213023	100213023-I
100210256	100210256-I
124818679	124818679-I
124818357	124818357-I
124818349	124818349-I
124818154	124818154-I
124818863	124818863-I
124818864	124818864-I
100199225	100199225-I
100215367	100215367-I
100209482	100209482-I
124818157	124818157-I
105847129	105847129-I
105845774	105845774-I
100209939	100209939-I
124818293	124818293-I
124818784	124818784-I
105849453	105849453-I
105847494	105847494-I
124818555	124818555-I
100201375	100201375-I
105845954	105845954-I
105846181	105846181-I
100215604	100215604-I
100197728	100197728-I
124818794	124818794-I
124818159	124818159-I
124818920	124818920-I
124818504	124818504-I
100215633	100215633-I
100204172	100204172-I
100204107	100204107-I
100192230	100192230-I
105843732	105843732-I
124818160	124818160-I
124818739	124818739-I
101236821	101236821-I
105843731	105843731-I
100202167	100202167-I
101237148	101237148-I
100209474	100209474-I
124818161	124818161-I
100198741	100198741-I
105847330	105847330-I
124818427	124818427-I
124818165	124818165-I
124818921	124818921-I
124818516	124818516-I
124818839	124818839-I
124818857	124818857-I
124818858	124818858-I
100200555	100200555-I
100198204	100198204-I
124818703	124818703-I
101239008	101239008-I
100209320	100209320-I
124818851	124818851-I
105850869	105850869-I
100212802	100212802-I
124818167	124818167-I
100212617	100212617-I
124818065	124818065-I
100197463	100197463-I
124818434	124818434-I
101235144	101235144-I
100207030	100207030-I
124818438	124818438-I
124818366	124818366-I
124818172	124818172-I
124818614	124818614-I
124818613	124818613-I
105844869	105844869-I
100213741	100213741-I
124818525	124818525-I
124818415	124818415-I
124818416	124818416-I
100204649	100204649-I
124818897	124818897-I
124818542	124818542-I
124818626	124818626-I
105850773	105850773-I
124818173	124818173-I
100206827	100206827-I
100214521	100214521-I
124818787	124818787-I
100204781	100204781-I
100203544	100203544-I
124818432	124818432-I
124818433	124818433-I
124818733	124818733-I
124818564	124818564-I
124818396	124818396-I
100210725	100210725-I
100203125	100203125-I
100202105	100202105-I
101241528	101241528-I
105845267	105845267-I
100213888	100213888-I
105847611	105847611-I
105847612	105847612-I
124818616	124818616-I
100213935	100213935-I
100205659	100205659-I
124818352	124818352-I
105843471	105843471-I
101241310	101241310-I
101241397	101241397-I
100213335	100213335-I
100200326	100200326-I
124818776	124818776-I
100214596	100214596-I
124818480	124818480-I
100201871	100201871-I
101235735	101235735-I
100207493	100207493-I
105850917	105850917-I
100200234	100200234-I
124818178	124818178-I
124818816	124818816-I
100199733	100199733-I
124818325	124818325-I
100212201	100212201-I
124818507	124818507-I
101237995	101237995-I
100212832	100212832-I
100200423	100200423-I
100198097	100198097-I
100197122	100197122-I
105846855	105846855-I
101235242	101235242-I
101240913	101240913-I
105843715	105843715-I
124818310	124818310-I
124818311	124818311-I
124818312	124818312-I
124818501	124818501-I
124818571	124818571-I
100214296	100214296-I
124818182	124818182-I
124818618	124818618-I
124818392	124818392-I
101240048	101240048-I
124818481	124818481-I
100214759	100214759-I
100202876	100202876-I
105843455	105843455-I
124818815	124818815-I
124818458	124818458-I
124818807	124818807-I
124818183	124818183-I
124818184	124818184-I
124818774	124818774-I
124818634	124818634-I
124818880	124818880-I
124818673	124818673-I
124818781	124818781-I
124818746	124818746-I
100207460	100207460-I
124818375	124818375-I
101237756	101237756-I
101237646	101237646-I
101237385	101237385-I
124818186	124818186-I
124818898	124818898-I
100209839	100209839-I
100208034	100208034-I
124818762	124818762-I
124818187	124818187-I
124818805	124818805-I
124818188	124818188-I
124818844	124818844-I
105850706	105850706-I
124818575	124818575-I
105844527	105844527-I
105845335	105845335-I
124818791	124818791-I
105848857	105848857-I
124818560	124818560-I
124818484	124818484-I
105850554	105850554-I
124818565	124818565-I
124818716	124818716-I
100215219	100215219-I
124818336	124818336-I
124818578	124818578-I
100197792	100197792-I
100212978	100212978-I
105846055	105846055-I
124818473	124818473-I
124818193	124818193-I
100199379	100199379-I
100201245	100201245-I
100208378	100208378-I
101240164	101240164-I
124818770	124818770-I
100198982	100198982-I
124818472	124818472-I
105844826	105844826-I
124818196	124818196-I
124818089	124818089-I
124818197	124818197-I
124818198	124818198-I
124818513	124818513-I
100212613	100212613-I
124818363	124818363-I
124818199	124818199-I
100202799	100202799-I
124818400	124818400-I
124818200	124818200-I
101241059	101241059-I
105846167	105846167-I
105847055	105847055-I
105847418	105847418-I
124818411	124818411-I
100198936	100198936-I
101236227	101236227-I
